Project;Release;Commit;NS;ND;NF;Entropy;Size;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
QPID;2;db41968325bc24b6d91656afdd36b49c9e5ecda7;2;3;5;2.1258145836939115;34;0;10;1084;NO;13;6;2041;82;81.0;82;YES
QPID;2;ab1aa368449bf607fef98f19d19aaceaf4e31cc0;1;1;1;0.0;5;0;1;429;NO;13;0;2041;71;70.0;71;NO
QPID;2;783b2c2cacd1d1d8a2742223ad91c02e54448f1a;1;1;1;0.0;149;83;0;346;NO;13;2;2041;70;69.0;70;NO
QPID;2;671dc16dbd0cd6e3a1677240136d127521bec0bf;1;1;3;0.5435644431995964;374;358;0;1694;NO;13;5;2041;50;49.0;50;NO
QPID;2;b4bfefbc739f4738ab63dc8e4596ba7ddd41aa43;2;2;2;0.0;63;43;0;301;NO;13;0;2041;91;90.0;91;NO
QPID;2;1442b77dee6de581babed7d4b4040b6fd609d777;2;2;2;0.7793498372920852;32;1;5;935;YES;13;4;2041;90;89.0;90;YES
QPID;2;1bd479182fcfa30aad8abf69241e9eac560f6655;1;3;7;0.9059282160429992;1484;1006;30;243;NO;13;0;2041;89;88.0;89;YES
QPID;2;45021e2261240385a99889c48294debc639746de;1;2;8;0.0;1424;712;712;243;NO;13;3;2041;69;68.0;69;NO
QPID;2;f5032290250d66a61925de1aebd29eac051f364e;1;1;1;0.0;6;2;0;933;YES;13;0;2041;87;86.0;87;YES
QPID;2;197dc3f5d911c79787cfbaf4dfd75d7ac8c6a5df;1;1;1;0.0;11;7;0;139;NO;13;4;2041;157;156.0;157;YES
QPID;2;9fc53037c7b4d32b3f0f9270b5ea50899d60133d;2;2;2;0.0;87;85;0;547;YES;13;16;2028;86;85.0;86;YES
QPID;2;a939b93a4b6f69019746cd458b168afa855fe1c8;1;3;7;0.9755972819562079;930;638;0;1700;NO;13;2;2028;156;155.0;156;YES
QPID;2;63eb4cdfe3b52c315caf4a50ad7a012d38b900e0;1;1;1;0.0;5;1;0;932;YES;13;0;2015;85;84.0;85;YES
QPID;2;46699fb0886132cb6d87c43fd18610ec9c9d2060;1;1;1;0.0;14;2;0;930;YES;13;8;2015;84;83.0;84;YES
QPID;2;0dd03060f048d62d545c463fd92aed2a32db0549;1;1;1;0.0;8;0;0;194;YES;13;4;2015;83;82.0;83;NO
QPID;2;1a2327b98e6d5b2a65a12b70a9abc3f5ceb0f113;2;2;2;0.41381685030363374;47;23;0;1114;NO;13;6;2015;65;64.0;65;YES
QPID;2;71c036d96d72fae9844da047a1ac1000f143c384;1;2;3;0.4689955935892812;50;30;0;582;YES;13;3;2015;81;80.0;81;YES
QPID;2;477f2b553060d8840583bfadd9a5bc53610cef81;1;1;2;0.4537163391869448;63;11;10;335;NO;13;3;2015;61;60.0;61;NO
QPID;2;9225300532f0cbe1cf82ad8d97b752cbef344a03;4;7;17;3.184707015281953;293;95;102;576;NO;13;17;2015;48;47.0;48;YES
QPID;2;0c34a623ee48024182030a7a0dc552dbf17bfea0;1;1;1;0.0;3;3;0;234;NO;13;1;2002;80;79.0;80;NO
QPID;2;fc24610c89ee8e4a983a59f6dc1d9e7a47217c0c;1;1;1;0.0;31;11;0;175;NO;13;14;2002;154;153.0;154;NO
QPID;2;ad2ef7dd355d3cefb2af8e822c0f927e9a4afc74;1;1;2;0.975119064940866;86;32;0;323;NO;13;0;1976;152;151.0;152;NO
QPID;2;65bd33de73b748da028be20507798573fbdbfa5a;1;1;2;0.8571484374283718;72;2;6;329;NO;13;0;1950;56;55.0;56;YES
QPID;2;3b44f4817b0c26bb798a1ad450b1fb6017d9beb7;2;3;4;1.584962500721156;82;76;0;1007;NO;13;8;1950;150;149.0;150;YES
QPID;2;e1219f264e198ae99a1e5f514ae467deefd29ace;1;3;4;0.9182958340544896;41;17;0;539;NO;13;3;1924;148;147.0;148;NO
QPID;2;d1abe24b52a1550d56049d05db10371927f741e6;3;22;65;0.9182958340544896;9063;3913;5144;1701;NO;13;10;1898;146;145.0;146;YES
QPID;2;fdf1089ef7e8edec7a07e57596764540285e8ddf;4;11;71;5.705811345254687;490;140;134;1701;NO;13;24;1885;47;46.0;47;YES
QPID;2;4316f53f7ea1d8cc7e75cbb27535647fded64233;1;1;1;0.0;14;0;12;135;NO;13;0;1885;78;77.0;78;NO
QPID;2;b9793145de06dcf466cf9794250372d2100c2efe;1;1;2;1.0;29;1;0;329;NO;13;1;1885;77;76.0;77;NO
QPID;2;066d8bd639e7fb9da25e0361d3c35e7bcc85cda2;1;1;1;0.0;2;0;0;234;NO;13;0;1885;76;75.0;76;NO
QPID;2;1aa991e98a691ebde92d5c56f5cf4c9ee496f0a9;2;5;10;2.6461464833608743;189;125;0;647;NO;13;7;1885;75;74.0;75;YES
QPID;2;509b11f5016ae52abc42398d6a06f43fec4d59b2;1;1;1;0.0;16;16;0;119;NO;13;4;1885;55;54.0;55;YES
QPID;2;1cc19e08e2ba37d14df4696280ec5dda6b858b14;1;3;3;1.0720809548839212;76;12;0;265;NO;13;12;1885;74;73.0;74;NO
QPID;2;2ce636b0efa2cf329e1c108fb973974161d5579d;1;1;1;0.0;30;30;0;334;NO;13;3;1885;73;72.0;73;YES
QPID;2;692d8be86bf85f4ffa03eca13737d7923a20284c;1;5;6;2.413088436425758;31;9;0;193;NO;13;3;1885;72;71.0;72;NO
QPID;2;c36a4fd59772a66d8934fa31696d7d2cd9492b10;1;1;2;1.0;81;45;0;305;NO;13;4;1872;71;70.0;71;YES
QPID;2;92cbcc95df7ea2ae2aba2ab94730e027462bf15d;1;2;3;0.961236604722876;138;112;0;223;NO;13;0;1872;53;52.0;53;YES
QPID;2;bd257f3a8b5e72da0400f678855164b117897879;1;2;5;0.0;689;685;0;303;NO;13;1;1872;144;143.0;144;NO
QPID;2;d989614d675abf5d970e0aff420fb3db79ace159;3;5;10;2.24562877473735;254;112;0;539;YES;13;3;1859;67;66.0;67;YES
QPID;2;8dc53a78a3888e1fe23c6ff84d653c6e4e23e3e4;1;2;2;0.7314625617214585;360;8;20;667;YES;13;2;1859;66;65.0;66;YES
QPID;2;d21feec9fb0b72ccf363051094c48d771c4ba6f4;2;3;4;0.0;219;217;0;68;YES;13;1;1859;65;64.0;65;YES
QPID;2;aa06ccba06a289a98a3985a4cd839cef1009611f;2;3;3;1.5219280948873621;43;30;3;1010;NO;13;25;1859;64;63.0;64;YES
QPID;2;293fb66a4c83f6be1a887e3e4050141c5c40d59b;1;1;4;0.0;19;19;0;294;YES;13;1;1859;63;62.0;63;NO
QPID;2;9b8622e1f2aa8dbd03572504233cb7c44e1fe3fa;4;10;31;3.382347487466009;837;513;0;1632;NO;13;12;1859;62;61.0;62;YES
QPID;2;c5b5ae3e6dbf44e8e81a4a2dc21505056ec47613;1;1;1;0.0;2;0;0;1628;NO;13;18;1859;20;19.0;20;NO
QPID;2;639e998c5fe03fc0a73667887af6a1828d400c0e;1;2;5;1.8339272176418302;123;75;22;961;NO;13;16;1859;51;50.0;51;YES
QPID;2;45edbcd8dbed83c50d0ba8d2c732f42091f38beb;1;1;1;0.0;2;0;0;334;NO;13;1;1859;143;142.0;143;NO
QPID;2;2f297ac87909ed98c9d7dbb6dc725c294799d32f;6;38;130;5.757261986622284;5413;1838;1691;1762;NO;13;21;1846;61;60.0;61;YES
QPID;2;366b25ae136c83238e94ac6dfd670990fa1d8375;1;1;1;0.0;32;10;0;304;NO;13;4;1846;46;45.0;46;NO
QPID;2;6c462407cb00bfe87737ee6ae99682eebb335090;2;3;5;1.3496361246028625;231;34;27;192;YES;13;29;1846;60;59.0;60;YES
QPID;2;aafe1b659b7cd79352b2c15ec739e11a3cd22fa5;1;1;1;0.0;25;1;0;126;NO;13;1;1846;50;49.0;50;NO
QPID;2;c2e8c9c9318334f1fd3073abab8a0a764552cbd3;4;31;92;4.90884292320539;4575;2091;520;823;NO;13;22;1846;58;57.0;58;YES
QPID;2;9baaa04848053dfa6877e603eccc6b0ba148103c;1;1;1;0.0;5;1;0;519;NO;13;2;1846;49;48.0;49;NO
QPID;2;363a0a519d9997fc1e07f0732b2dd09b162d807d;3;3;3;0.7219280948873623;25;0;15;541;NO;13;25;1846;45;44.0;45;NO
QPID;2;9e2317c5a3cb85de6aa1e5884f1da7b567f597a4;1;1;3;0.3366790555444543;149;5;26;688;YES;13;13;1846;10;9.0;10;YES
QPID;2;4786e3c4f16f17cc8b0ab718d67b70c567fa9ea7;1;4;6;1.7259164070580524;232;164;0;959;NO;13;10;1846;48;47.0;48;YES
QPID;2;6576c1d3ebc6db47ef7758e271b3ddefcd33f76d;1;1;17;2.622046901318751;302;200;12;1634;NO;13;26;1846;44;43.0;44;NO
QPID;2;96fc44c6b893d1869f91704393575b8a8b3ebf46;1;4;8;2.2039026315980843;570;203;13;836;NO;13;8;1846;47;46.0;47;YES
QPID;2;f96388bb6a6c9e94e7366bc2dd4da5a60f916671;1;1;1;0.0;2;0;0;416;YES;13;3;1846;49;48.0;49;NO
QPID;2;cdc2cd733b01018fbcfe069c42c0a274c0af085e;1;1;2;0.0;504;504;0;0;NO;13;0;1846;48;47.0;48;YES
QPID;2;13ecd6a0d3293d3f9233dc2353db4fc30c350501;1;1;1;0.0;48;28;0;388;NO;13;9;1846;47;46.0;47;YES
QPID;2;ad04d52f1d478d8fd96824a90ed7e1b9c2710ac0;1;2;10;0.0;1024;1024;0;0;NO;13;0;1846;46;45.0;46;YES
QPID;2;ae22a75d252438ae21b7f86eabeb0f89bd02d0b0;1;1;1;0.0;106;106;0;0;NO;13;0;1846;46;45.0;46;YES
QPID;2;8cef5527a85e5764d2a784bc35308476a6f3f32c;1;3;4;0.19590927087360493;250;184;0;363;NO;13;18;1846;45;44.0;45;YES
QPID;2;e892da68552fc3b81eb033910ad3854585110059;1;1;1;0.0;36;4;0;78;NO;13;1;1846;44;43.0;44;NO
QPID;2;9ed413ea1a52f2aecbb746953a43e2faff224aa7;1;1;1;0.0;4;0;4;145;NO;13;12;1846;39;38.0;39;NO
QPID;2;3d348bdb1059a84a4ee257190ca16507334667b6;1;2;2;0.0;186;78;0;787;NO;13;19;1846;43;42.0;43;YES
QPID;2;9d7f40f35ba4aa58ccb559ca5bfe4e7bcd02252f;1;2;2;0.0;103;79;0;126;NO;13;3;1846;42;41.0;42;NO
QPID;2;e2cd3536444cb5d9c840075725723f7d569612d7;1;1;2;0.0;368;192;158;608;NO;13;5;1846;41;40.0;41;NO
QPID;2;02186ab4ea6e3de87bbf49b0a1d4211eed887d4d;1;1;3;0.36579197364364757;110;3;1;959;NO;13;13;1846;40;39.0;40;YES
QPID;2;4e0dc8ef9d67a41572c377ac0a52ffcaac4aeb1e;1;1;1;0.0;46;34;0;84;NO;13;5;1846;45;44.0;45;YES
QPID;2;42e76f82d4a28a521433a2542dae32436b98aef7;1;1;1;0.0;1;0;1;70;NO;13;3;1846;44;43.0;44;NO
QPID;2;6acf1d9627afa3a077c13f54982d082a173e48cc;1;1;1;0.0;46;0;44;675;NO;13;0;1846;43;42.0;43;NO
QPID;2;9cad5792c8fa0203114d63a1851b0a9181c967f5;4;7;20;2.6883453311535654;3475;1426;1547;1762;NO;13;7;1846;42;41.0;42;YES
QPID;2;78ff340f476f700e3cc3fcfc305cae37db0f42dd;1;1;3;0.7131467486384921;124;12;20;1654;NO;13;5;1846;39;38.0;39;YES
QPID;2;32d79a6e99ad773e8a7b49efa12e06c028e7d2f4;5;15;58;4.895435341196112;777;459;0;1661;NO;13;22;1846;38;37.0;38;YES
QPID;2;e41f1a9bbff6f16eebcc0c92870be1e803dc342c;1;2;5;0.8904096638282455;1851;1038;589;1253;NO;13;4;1846;41;40.0;41;YES
QPID;2;4cac701ce33975589563f8b86737fb68008723ae;2;3;3;1.224394445405986;57;38;1;191;NO;13;2;1846;39;38.0;39;YES
QPID;2;7122ba938e962dbd10edbb850b3b9932ad319cc3;1;1;1;0.0;3;1;0;123;NO;13;2;1846;38;37.0;38;NO
QPID;2;63c42a711f8882b79b979507ed152cfba76bdeb1;2;2;5;1.5197284615795614;69;5;30;527;NO;13;7;1846;37;36.0;37;YES
QPID;2;d2f3f6a386f063368b4ae9d49bee8b0dd54b8360;1;1;1;0.0;24;0;0;1626;NO;13;1;1846;16;15.0;16;NO
QPID;2;8d15851f88be03e89a3901a8ac7fdcce3c6396f0;1;1;1;0.0;15;13;0;699;NO;13;0;1846;142;141.0;142;YES
QPID;2;845d61c8a2f1fe68d4bb2f20756c2c6180027b45;4;8;14;2.1786436038047396;654;504;0;1619;NO;13;3;1833;141;140.0;141;YES
QPID;2;909f7f24f12abedbe3b96f5f6e552995f37c5cfe;1;1;1;0.0;3;1;0;39;NO;13;0;1820;140;139.0;140;NO
QPID;2;00564d9e5eb274992e53e13cb42d2234fd6f35cf;1;2;6;1.6520202738410539;93;26;1;1620;NO;13;3;1807;139;138.0;139;YES
QPID;2;a5b3134a3c0ecefb5406d534b902b936ac2610cc;1;1;1;0.0;39;39;0;0;NO;13;0;1794;138;137.0;138;YES
QPID;2;5649d301fd375ef2bc755f089a42a0207e35e869;1;1;6;1.1911535278793055;166;86;0;585;NO;13;7;1781;137;136.0;137;YES
QPID;2;b13a325c1cd6688e53ea586b7aa1ff31f25a14e3;1;1;13;2.172979074286727;501;0;141;1721;NO;13;23;1768;35;34.0;35;NO
QPID;2;83dfcd846205e21f90639d23078b718bfbbe2dc4;1;1;1;0.0;4;2;0;796;NO;13;0;1768;136;135.0;136;NO
QPID;2;33c8a2a22f9fd5065e1bf4d0ff8e6b918d953794;1;1;1;0.0;47;5;0;146;NO;13;1;1755;135;134.0;135;NO
QPID;2;914c431e3ab17c7c5ddbae1e9a9ec528da8259b3;3;4;4;1.8585552118703144;27;5;0;1281;NO;13;9;1742;134;133.0;134;NO
QPID;2;31ebe383026bc208da66614a8537f52d8f3ed87c;4;8;15;2.884721139674465;288;140;8;794;NO;13;7;1729;133;132.0;133;YES
QPID;2;a38f57d483bb7719aaa1ef2c8e2159e1259c3e6c;1;1;1;0.0;123;123;0;0;NO;13;0;1716;35;34.0;35;NO
QPID;2;be514926cba4baafbe2b68934b8047b60ecdd770;1;1;1;0.0;118;118;0;0;NO;13;0;1716;34;33.0;34;NO
QPID;2;7b6cf0020bfb48906f563ca3d1088c7b6983ec67;2;2;2;0.0;4;2;0;506;NO;13;18;1716;33;32.0;33;NO
QPID;2;5a914f818635425089ea0378120fa27aa6bc211b;5;17;45;3.4827957083447174;3708;3504;0;1600;NO;13;8;1716;132;131.0;132;YES
QPID;2;2a1ea737ef65377bd4b08b45d72d2df7f9fc6cfc;1;3;7;0.4145790572917207;279;188;1;987;YES;13;2;1703;40;39.0;40;YES
QPID;2;231890d806289d2da8ae0df34cb59667ba7114f6;1;1;2;0.0;358;179;179;179;NO;13;0;1703;32;31.0;32;NO
QPID;2;6bf41b3b90816ee3310c7e60419baa95ca51b476;3;12;13;3.238901256602631;50;0;24;608;NO;13;10;1703;36;35.0;36;NO
QPID;2;d07480d43ef288fc231e8b6d41c4650af2307d22;2;5;6;1.8540534681834564;214;160;0;1584;YES;13;10;1703;39;38.0;39;YES
QPID;2;dca40905e1cf833f966ce663798563be82490011;1;2;6;1.4907330837373338;541;68;69;960;NO;13;9;1703;31;30.0;31;YES
QPID;2;e2f8da33ed07775b8089873eeba68000cf229b81;1;1;2;0.0;7;5;0;1717;NO;13;3;1703;32;31.0;32;NO
QPID;2;1834344d41e4de814e900fee32ec61d4a078f261;1;1;1;0.0;179;179;0;0;NO;13;0;1703;30;29.0;30;NO
QPID;2;b7ed484846d963376ad921f6c83f1b5f0410ca2a;1;1;1;0.0;21;7;0;343;NO;13;4;1703;29;28.0;29;NO
QPID;2;20cfaa60aeccc591bc87b04c72ab9a7370d7be2f;1;1;2;0.9975025463691153;40;6;0;1583;YES;13;0;1703;38;37.0;38;YES
QPID;2;35aee343f206afc69730dd192e59af02c84c7716;1;1;1;0.0;2;0;0;230;YES;13;3;1703;37;36.0;37;NO
QPID;2;2bf13ef5a5d930e8f47d42c68dd98ccf19dd8f8f;1;3;4;1.1639904575514164;138;83;5;1588;YES;13;1;1703;36;35.0;36;YES
QPID;2;d1f2271a3b09d7671108027e63696524c8a1f20d;4;22;36;0.0;72;0;72;1020;NO;13;14;1703;35;34.0;35;NO
QPID;2;6af721ce1b68bc9220988979997ece78fc992f67;1;1;1;0.0;5;5;0;234;NO;13;6;1703;34;33.0;34;NO
QPID;2;c8d27174fcc053ba302cd84271b4bbc64ab9e2bb;1;4;5;1.2419460322060458;166;136;0;1562;YES;13;0;1703;35;34.0;35;YES
QPID;2;5876547ef5bc39c4bdb982ca6155078cab6a0202;1;4;5;1.5219280948873621;61;41;10;1549;YES;13;2;1703;34;33.0;34;YES
QPID;2;6215c519ebb4ec9ec4dab417780c8ac4e5d9d6a1;1;2;6;0.30902031853661976;256;108;0;1523;YES;13;0;1703;33;32.0;33;YES
QPID;2;a64cf149101cb9361207a478259adad1a89be099;1;2;4;1.5612781244591325;65;47;2;1523;YES;13;7;1703;32;31.0;32;YES
QPID;2;3f174e5128a673f97481f346ca41ab494a6af9d9;1;2;4;0.9917601481809735;181;141;0;1473;YES;13;1;1703;31;30.0;31;YES
QPID;2;06a2c959a980d024843feb6eb31b48e15b37e431;1;1;1;0.0;67;5;0;140;YES;13;5;1703;30;29.0;30;YES
QPID;2;84a0be01cca60ce41804df6bea36135d711d98dc;2;2;4;0.2580186686648155;132;23;17;1297;YES;13;3;1703;29;28.0;29;YES
QPID;2;3c5e3b491e94fef2cadc0b7a5691cf3d071b7c4d;1;2;2;0.0;12;8;0;333;YES;13;2;1703;28;27.0;28;YES
QPID;2;62c0bb60ac50129440042b1a198485145c323514;1;2;2;0.8112781244591328;10;2;0;551;NO;13;0;1703;13;12.0;13;YES
QPID;2;2027a7d298b5b8073483025137fbc8ccaa17800e;1;1;1;0.0;11;9;0;252;YES;13;0;1703;12;11.0;12;NO
QPID;2;5c7965cbd575547517c9e132b85b0222e0be5a13;1;1;1;0.0;32;14;0;1283;YES;13;0;1703;27;26.0;27;YES
QPID;2;a7ce9debf78a446e2a17b7f768ea7d6e824ed1cb;1;1;2;0.3095434291503252;44;8;0;1465;YES;13;0;1703;26;25.0;26;YES
QPID;2;18747717fc46beeac1d0e5cf09c3a490b91d5fc0;1;1;3;1.4137606928487998;132;19;21;1738;NO;13;17;1703;30;29.0;30;NO
QPID;2;b4d1d267c1bbe8c56086162aedb4c024ab86964a;1;1;6;2.584962500721156;12;0;0;115;NO;13;27;1703;28;27.0;28;NO
QPID;2;dc3b5d32de80ec74031cc79dc32d982fd43c55ce;2;11;23;2.8732608774935353;1063;637;12;1392;YES;13;8;1703;24;23.0;24;YES
QPID;2;7977b456f513ac1da247b1b16423fb23bbf2a3bf;2;3;3;0.6784070909375675;99;0;53;1020;NO;13;0;1703;131;130.0;131;YES
QPID;2;4480d294e75dc7f70a414b8750e40b9d1888bbfc;2;7;13;2.0324801619655255;3920;2445;219;1380;YES;13;5;1690;130;129.0;130;YES
QPID;2;425c577a73a1b1372716ec3b760dca9ae6e62e38;1;1;3;1.4591479170272448;26;14;0;781;YES;13;3;1677;11;10.0;11;YES
QPID;2;a2ca0c247f29719ac0b165e9f52c727bb8dd7720;1;2;2;0.8112781244591328;211;179;0;511;NO;13;3;1677;23;22.0;23;YES
QPID;2;8f5adf1e5813a67a374e6e6c21fa18e7d2a1e568;1;2;2;0.0;92;74;0;1385;YES;13;0;1677;22;21.0;22;YES
QPID;2;4b54df7a05fcf9837f2587c64afc24a6981aa6cb;1;1;2;0.6500224216483541;13;1;0;506;NO;13;0;1677;26;25.0;26;YES
QPID;2;c9c5d35fbe5a97ec0147b025e9ad2e8e63dbb568;1;4;13;1.2237009710700033;306;68;16;937;NO;13;9;1677;25;24.0;25;YES
QPID;2;842de14447a8d504d960369e5d8eeeda26d8c2cf;1;2;4;0.9349520981652116;1273;583;388;799;NO;13;6;1677;24;23.0;24;YES
QPID;2;aefd4d42589b1b5ba0f81d9c2b9a9083a7fb4c23;1;1;2;0.3809465857053901;65;11;0;1375;NO;13;1;1677;10;9.0;10;YES
QPID;2;9b199131533dc642e9eac21dc6711f83b7dc3692;1;1;2;0.0;337;0;337;242;NO;13;2;1677;52;51.0;52;NO
QPID;2;bec491b1b48df8846c900006dad651a744864bac;1;1;1;0.0;9;7;0;981;NO;13;3;1677;51;50.0;51;YES
QPID;2;92f385cd2bbfda511fecabf8d0fd747f10d40d43;1;1;1;0.0;27;0;7;1387;YES;13;0;1677;21;20.0;21;YES
QPID;2;436af716ffaedf6e05aa5204be3cf06259a5ee31;1;2;5;1.7359195014510465;274;42;34;1370;YES;13;8;1677;20;19.0;20;YES
QPID;2;8c9752e818b60587a12cd754abd4900892326a61;1;1;1;0.0;11;0;11;528;NO;13;2;1677;57;56.0;57;NO
QPID;2;2b03d1a8dce5bc9d7d6baa19497554764f03721b;1;2;2;0.0;378;110;0;138;YES;13;1;1677;19;18.0;19;YES
QPID;2;44acffed2c2a4bba5cd3cd3adfa31584b07ec3df;1;2;2;0.0;199;127;0;169;YES;13;12;1677;18;17.0;18;NO
QPID;2;2b616f52ae028c78761ed5cb0822849c5335227a;1;2;3;0.8166890883150209;64;14;2;1387;NO;13;0;1677;129;128.0;129;YES
QPID;2;3a3511cbf4906673d453016a747a2f06e08e0611;1;4;8;2.244349704144249;124;41;19;566;NO;13;19;1664;128;127.0;128;YES
QPID;2;039660c44355887964b3a99e422054da009a5139;1;2;3;0.5916727785823275;15;1;0;320;NO;13;24;1651;127;126.0;127;YES
QPID;2;8b77115288e3cbe693a11fd1d6b2c9e2d9026fde;1;1;2;1.0;14;10;0;348;NO;13;25;1638;126;125.0;126;NO
QPID;2;b8e0894da390c8ccaaf6bbad2b9ec834c232a3d5;1;1;1;0.0;8;6;0;186;NO;13;0;1625;125;124.0;125;YES
QPID;2;9a9f99f966b27f1d8b4b2276a4f5908d37070654;1;1;1;0.0;45;43;0;61;NO;13;0;1612;124;123.0;124;NO
QPID;2;242818f1f3d8daf18bd504f69d45f8b560ab7497;1;3;3;0.0;336;334;0;186;NO;13;8;1599;123;122.0;123;YES
QPID;2;8b118d220e0248541efe26e8fe2d7fc0cf640dee;1;2;2;0.8112781244591328;45;37;0;138;YES;13;1;1586;17;16.0;17;NO
QPID;2;b7ec18a17ffc4fac200fcbca67776aa9615ad5b4;2;2;3;1.3709505944546687;30;18;2;1369;NO;13;1;1586;122;121.0;122;YES
QPID;2;375fa860915e327a20070d3111fadd345821bd39;1;3;4;1.2448406699719212;156;113;5;559;YES;13;3;1573;16;15.0;16;YES
QPID;2;f03bf5db1d823c8c01435eea6dc1f5ab6feac265;2;5;8;1.8290264880790439;1735;1277;0;1280;NO;13;8;1573;121;120.0;121;YES
QPID;2;fb4245c3b4e5e37dc8d15f64db31b67d7d7adcc8;1;2;2;0.0;96;72;0;1368;YES;13;0;1560;15;14.0;15;YES
QPID;2;67b675a0de9a0a33eaf7921ea7e51a3b5bf6a94a;1;2;3;1.2516291673878228;25;0;13;194;NO;13;0;1560;50;49.0;50;NO
QPID;2;301ac1e12bc0f98f872fdc3b0503577617c84de1;1;1;3;1.4833557549816874;50;1;1;213;NO;13;0;1560;18;17.0;18;NO
QPID;2;e24dc32963cb8433e5b4e2f7bf3c715eec46619f;2;2;4;0.41381685030363374;234;210;0;254;YES;13;1;1560;14;13.0;14;YES
QPID;2;5710006c5a5fccdd5ef6bf519e7de9f0b013c9b1;1;2;4;0.6744386878983399;708;151;9;654;YES;13;1;1560;13;12.0;13;YES
QPID;2;f0262ec9df811cd4089f5138ecd5e7054bed7c70;1;3;16;0.0;1707;0;1707;194;NO;13;0;1560;48;47.0;48;NO
QPID;2;6450bf91a7ed07ef26049ae25d1768b516b2f0b7;1;3;16;0.0;1707;1707;0;0;NO;13;0;1560;47;46.0;47;YES
QPID;2;eca15ec13b0b34ab2782c3d34d5604712fb6e359;1;10;23;2.04597512699001;3102;1527;1527;266;NO;13;13;1560;32;31.0;32;NO
QPID;2;a483a2272ddbc96ff2210cb541e9632d98421289;1;4;4;0.0;466;233;233;187;NO;13;1;1560;31;30.0;31;NO
QPID;2;e6515f7f92532b299eab416348ba9c1cb6c21763;1;60;162;3.905764584655453;20019;9993;9990;333;NO;13;10;1560;30;29.0;30;NO
QPID;2;fc6a4f70b8a2782d40f2a8d1a0d9c684a65a5030;1;1;1;0.0;96;0;78;732;YES;13;0;1560;12;11.0;12;YES
QPID;2;c6768af6e101ef34c6f3002ba8cf979330bce384;1;2;2;0.3984592740952357;540;388;0;509;YES;13;2;1560;11;10.0;11;YES
QPID;2;173a5c88d3062ac0cbfa286cc1f1dcb078b50024;1;1;1;0.0;2;0;0;605;NO;13;0;1560;27;26.0;27;YES
QPID;2;2925a0ea7f198b7292cfd370023f2a16ef77d835;1;2;10;2.931208948910323;150;124;0;1328;NO;13;3;1560;9;8.0;9;YES
QPID;2;fdbf40cd7563318abc0e98ccdfc3f56ac8c0dd28;1;1;2;0.0;43;43;0;588;NO;13;2;1560;25;24.0;25;YES
QPID;2;acb39791df3ee1a510e6a3d4106193d3e395543b;1;1;2;0.0;10;10;0;1733;NO;13;7;1560;24;23.0;24;NO
QPID;2;7be98d6d3dd5e08c47c2d41c0e9cfddf4b75638c;1;2;2;0.8453509366224365;60;38;0;974;YES;13;20;1560;10;9.0;10;YES
QPID;2;d1410d2a5448c07724018d610f170dbdcda39f56;1;4;9;0.7073441493097432;1465;1293;42;1316;YES;13;7;1560;9;8.0;9;YES
QPID;2;35b2deee803262e31cdebfa3a49d2b5bcc954dce;1;1;2;1.0;4;0;0;242;NO;13;20;1560;27;26.0;27;NO
QPID;2;384b6f0fe18539c83a1b0b0c9ae76d6ed6d7b1d0;1;1;1;0.0;15;15;0;1301;NO;13;3;1560;8;7.0;8;YES
QPID;2;80bb488c29ef21987ad340a12629e0bd8187b6c9;1;1;1;0.0;102;100;0;1180;NO;13;0;1534;118;117.0;118;YES
QPID;2;572240e546484008eca2b79d5642ff0a5dcf84f5;1;2;4;1.5426113709935838;527;156;7;1096;NO;13;1;1521;117;116.0;117;YES
QPID;2;6959d7caa27f5da1e0488bbdd67ba3821ff30bfc;1;1;1;0.0;1;1;0;302;NO;13;19;1508;46;45.0;46;NO
QPID;2;3eac37fb2f7c6c7531c22fa919c3518dea25b2b7;1;1;1;0.0;79;59;0;274;NO;13;18;1508;45;44.0;45;NO
QPID;2;cdc3fc912f44c62a7b69f9e60759c600b593b5b7;1;1;1;0.0;6;0;2;550;NO;13;2;1495;115;114.0;115;YES
QPID;2;522aa6902f957f7c9f1bef631a7e69eef904c474;1;1;1;0.0;159;159;0;0;NO;13;0;1482;44;43.0;44;NO
QPID;2;6a2b83c8b06d05b0ca4406100e20b4f8de1e7413;1;1;6;1.5683182557028437;185;149;0;535;NO;13;15;1482;7;6.0;7;YES
QPID;2;2e4d9c40a39cb0a89cfaae57a3aaca97ce133fbc;4;11;23;2.5939161542917835;1836;773;405;1301;YES;13;9;1482;114;113.0;114;YES
QPID;2;c065dbe59c8175c27dc88889302751830187abe1;1;1;1;0.0;18;14;0;243;NO;13;0;1469;113;112.0;113;NO
QPID;2;e444e3ed015fa503501c81a2d024338ee0d1fa62;3;4;4;0.07701687574298335;538;248;78;764;YES;13;4;1456;112;111.0;112;YES
QPID;2;8e14fb7d644ec6d437a6fe2f49fd62e057643594;1;1;2;0.6500224216483541;23;11;0;1726;NO;13;3;1443;22;21.0;22;NO
QPID;2;02e91769d1974ebab4cb32c7af1bb0ac73fb268e;1;6;41;0.0;7420;7420;0;0;NO;13;0;1443;9;8.0;9;YES
QPID;2;530193b0e72526f640d720319cb7a4ef1a921506;1;1;1;0.0;6;4;0;1641;NO;13;10;1443;6;5.0;6;NO
